file,rows,cols,nan_cells,optimizer
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1011.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1213.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed123.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1415.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1617.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1819.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed2021.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed42.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed456.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed789.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start9_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start0_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed1011.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed1213.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed123.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed1415.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed1617.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed1819.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed2021.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed42.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed456.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start1_seed789.csv,2858,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed1011.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed1213.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed123.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed1415.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed1617.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed1819.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed2021.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed42.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed456.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start2_seed789.csv,4848,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start3_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start4_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed1011.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed1213.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed123.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed1415.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed1617.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed1819.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed2021.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed42.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed456.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start5_seed789.csv,648,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start6_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed1011.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed1213.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed123.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed1415.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed1617.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed1819.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed2021.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed42.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed456.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start7_seed789.csv,1,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start8_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_Momentum_start9_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start0_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start1_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start2_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start3_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed2021.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed42.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed456.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start4_seed789.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed1011.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed1213.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed123.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed1415.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed1617.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed1819.csv,4001,3,0,Unknown
results_proposal_full_20260223_v2/experiments/robustness/Robustness_Rosenbrock_SGD_start5_seed2021.csv,4001,3,0,Unknown
